Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2019-07-26,6793.39990234375,102819.0,27192.44921875,7549.10009765625,12419.900390625,3025.860107421875,28397.740234375,8330.2099609375,21658.150390625
2019-07-29,6825.7998046875,103483.0,27221.349609375,7686.60009765625,12417.4697265625,3020.969970703125,28106.41015625,8293.330078125,21616.80078125
2019-07-30,6845.10009765625,102933.0,27198.01953125,7646.7998046875,12147.240234375,3013.179931640625,28146.5,8273.6103515625,21709.310546875
2019-07-31,6812.60009765625,101812.0,26864.26953125,7586.7998046875,12189.0400390625,2980.3798828125,27777.75,8175.419921875,21521.529296875
2019-08-01,6788.89990234375,102126.0,26583.419921875,7584.89990234375,12253.150390625,2953.56005859375,27565.69921875,8111.1201171875,21540.990234375
2019-08-02,6768.60009765625,102674.0,26485.009765625,7407.10009765625,11872.4404296875,2932.050048828125,26918.580078125,8004.06982421875,21087.16015625
2019-08-05,6640.2998046875,100098.0,25717.740234375,7223.89990234375,11658.509765625,2844.739990234375,26151.3203125,7726.0400390625,20720.2890625
2019-08-06,6478.10009765625,102164.0,26029.51953125,7171.7001953125,11567.9599609375,2881.77001953125,25976.240234375,7833.27001953125,20585.310546875
2019-08-07,6519.5,102782.0,26007.0703125,7198.7001953125,11650.150390625,2883.97998046875,25997.029296875,7862.830078125,20516.560546875
2019-08-08,6568.10009765625,104115.0,26378.189453125,7285.89990234375,11845.41015625,2938.090087890625,26120.76953125,8039.16015625,20593.349609375
2019-08-09,6584.39990234375,103996.0,26287.439453125,7253.89990234375,11693.7998046875,2918.64990234375,25939.30078125,7959.14013671875,20684.8203125
2019-08-12,6590.2998046875,101915.0,25896.439453125,7226.7001953125,11679.6796875,2882.699951171875,25824.720703125,7863.41015625,
2019-08-13,6568.5,103299.0,26279.91015625,7250.89990234375,11750.1298828125,2926.320068359375,25281.30078125,8016.35986328125,20455.439453125
2019-08-14,6595.89990234375,100258.0,25479.419921875,7147.89990234375,11492.66015625,2840.60009765625,25302.279296875,7773.93994140625,20655.130859375
2019-08-15,6408.10009765625,99057.0,25579.390625,7067.0,11412.669921875,2847.60009765625,25495.4609375,7766.6201171875,20405.650390625
2019-08-16,6405.5,99806.0,25886.009765625,7117.2001953125,11562.740234375,2888.679931640625,25734.220703125,7895.990234375,20418.810546875
2019-08-19,6467.39990234375,99469.0,26135.7890625,7189.7001953125,11715.3701171875,2923.64990234375,26291.83984375,8002.81005859375,20563.16015625
2019-08-20,6545.0,99222.0,25962.439453125,7125.0,11651.1796875,2900.510009765625,26231.5390625,7948.56005859375,20677.220703125
2019-08-21,6483.2998046875,101202.0,26202.73046875,7204.0,11802.849609375,2924.429931640625,26270.0390625,8020.2099609375,20618.5703125
2019-08-22,6501.7998046875,100011.0,26252.240234375,7128.2001953125,11747.0400390625,2922.949951171875,26048.720703125,7991.39013671875,20628.009765625
2019-08-23,6523.10009765625,97667.0,25628.900390625,7095.0,11611.509765625,2847.110107421875,26179.330078125,7751.77001953125,20710.91015625
2019-08-26,6440.10009765625,96430.0,25898.830078125,,11658.0400390625,2878.3798828125,25680.330078125,7853.740234375,20261.0390625
2019-08-27,6471.2001953125,97276.0,25777.900390625,7089.60009765625,11730.01953125,2869.159912109375,25664.0703125,7826.9501953125,20456.080078125
2019-08-28,6500.60009765625,98194.0,26036.099609375,7114.7001953125,11701.01953125,2887.93994140625,25615.48046875,7856.8798828125,20479.419921875
2019-08-29,6507.39990234375,100524.0,26362.25,7184.2998046875,11838.8798828125,2924.580078125,25703.5,7973.39013671875,20460.9296875
2019-08-30,6604.2001953125,101135.0,26403.279296875,7207.2001953125,11939.2802734375,2926.4599609375,25724.73046875,7962.8798828125,20704.369140625
2019-09-02,6579.39990234375,100626.0,,7281.89990234375,11953.7802734375,,25626.55078125,,20620.189453125
2019-09-03,6573.39990234375,99681.0,26118.01953125,7268.2001953125,11910.8603515625,2906.27001953125,25527.849609375,7874.16015625,20625.16015625
2019-09-04,6553.0,101201.0,26355.470703125,7311.2998046875,12025.0400390625,2937.780029296875,26523.23046875,7976.8798828125,20649.140625
2019-09-05,6613.2001953125,102243.0,26728.150390625,7271.2001953125,12126.7802734375,2976.0,26515.529296875,8116.830078125,21085.939453125
2019-09-06,6647.2998046875,102935.0,26797.4609375,7282.2998046875,12191.73046875,2978.7099609375,26690.759765625,8103.06982421875,21199.5703125
2019-09-09,6648.0,103181.0,26835.509765625,7235.7998046875,12226.099609375,2978.429931640625,26681.400390625,8087.43994140625,21318.419921875
2019-09-10,6614.10009765625,103032.0,26909.4296875,7268.0,12268.7099609375,2979.389892578125,26683.6796875,8084.16015625,21392.099609375
2019-09-11,6638.0,103446.0,27137.0390625,7338.0,12359.0703125,3000.929931640625,27159.060546875,8169.68017578125,21597.759765625
2019-09-12,6654.89990234375,104371.0,27182.44921875,7344.7001953125,12410.25,3009.570068359375,27087.630859375,8194.4697265625,21759.609375
2019-09-13,6669.2001953125,103501.0,27219.51953125,7367.5,12468.5302734375,3007.389892578125,27352.689453125,8176.7099609375,21988.2890625
2019-09-16,6673.5,103680.0,27076.8203125,7321.39990234375,12380.3095703125,2997.9599609375,27124.55078125,8153.5400390625,
2019-09-17,6695.2998046875,104617.0,27110.80078125,7320.39990234375,12372.6103515625,3005.699951171875,26790.240234375,8186.02001953125,22001.3203125
